Table 1.6 Net overseas migration by country of birth, Western Australia, 2004-05 to 2024-25(a)(b),,,,,,,,,,,,,,,,,,,,,,
SACC code(c),Country of birth(c),2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25(d)
3102,Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,Italy,100,90,140,90,190,170,300,470,790,630,460,160,30,-80,40,350,-150,-20,710,490,560
3105,Malta,10,0,10,0,0,0,20,0,10,-10,0,-10,0,10,0,0,0,0,20,10,10
3106,Portugal,30,20,20,30,40,40,50,70,70,50,20,30,0,20,10,0,0,0,40,50,20
3107,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,Spain,30,20,50,20,60,40,90,130,140,60,30,-10,-10,10,60,110,-30,0,250,130,10
3201,Albania,10,20,10,10,10,10,10,10,20,10,10,20,10,0,0,10,0,10,10,10,10
3202,Bosnia/Herzegov,20,50,30,20,0,20,20,20,-10,10,10,-10,0,10,10,20,-20,-20,-10,-20,-10
3203,Bulgaria,10,10,20,10,20,20,10,30,20,10,0,0,10,20,0,10,0,0,0,0,0
3204,Croatia,20,30,0,-20,0,0,20,30,10,10,10,0,-10,0,-10,20,-10,-30,0,-30,-10
3205,Cyprus,0,10,0,10,0,0,10,10,20,0,0,0,10,-10,10,10,0,0,10,0,0
3206,North Macedonia,30,50,30,70,40,40,30,40,50,40,10,50,20,30,30,-50,-10,10,10,10,10
3207,Greece,30,0,0,0,10,10,30,50,60,40,20,30,20,-10,0,20,-10,-10,10,10,0
3208,Moldova,0,0,0,0,10,0,0,10,10,10,10,0,0,0,0,10,0,10,10,0,10
3211,Romania,40,50,60,50,40,40,40,90,100,60,30,10,20,20,10,50,-20,-10,30,0,40
3212,Slovenia,10,10,10,10,0,0,20,10,20,20,10,-10,0,10,20,0,-10,-10,-10,0,0
3214,Montenegro,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
3215,Serbia,10,30,50,40,40,30,10,60,60,40,20,10,20,10,20,30,-10,-20,0,10,-10
3216,Kosovo,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,Belarus,0,0,10,10,10,10,10,10,20,10,0,10,0,0,0,0,0,10,10,0,0
3302,Czechia,0,10,20,20,50,30,10,30,70,20,40,10,10,-40,-20,40,-10,-10,30,10,10
3303,Estonia,10,10,10,30,120,130,210,200,220,120,80,50,10,40,90,60,-100,-40,250,170,120
3304,Hungary,10,20,20,40,40,20,30,70,60,40,10,10,20,10,-20,10,-10,0,20,20,20
3305,Latvia,10,10,10,0,10,20,10,30,20,10,0,10,10,10,10,0,0,0,10,0,10
3306,Lithuania,10,20,10,10,20,20,20,30,40,10,10,30,20,10,10,10,0,0,20,20,10
3307,Poland,40,60,80,60,100,60,70,140,160,130,110,80,10,30,20,70,-20,-10,70,70,30
3308,Russia,50,60,50,80,90,70,140,150,200,100,90,40,70,50,80,130,-20,70,270,160,90
3311,Slovakia,10,10,0,10,10,20,10,30,40,30,20,10,0,0,20,10,-10,0,30,0,-10
3312,Ukraine,20,30,0,30,30,50,40,70,80,70,50,30,40,30,50,30,10,330,160,70,40
4101,Algeria,0,10,10,10,10,10,0,-10,10,0,0,0,0,10,0,10,0,-10,20,10,10
4102,Egypt,60,60,80,40,100,70,50,130,150,100,100,80,90,50,50,70,30,80,170,150,150
4103,Libya,10,0,0,20,40,50,170,40,0,-40,-30,-10,0,-10,0,0,0,-10,10,10,-10
4104,Morocco,0,0,0,10,0,10,10,0,10,10,20,0,0,0,20,10,-10,10,30,30,20
4105,Sudan,810,440,380,200,150,150,120,50,60,-20,30,20,50,60,10,0,0,0,50,30,40
4106,Tunisia,0,0,0,0,0,10,10,0,10,10,10,0,0,0,0,10,0,0,10,10,10
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,South Sudan,0,0,0,0,0,0,0,10,30,20,50,30,30,10,20,10,0,0,10,20,20
4201,Bahrain,10,10,-10,20,10,-10,10,20,20,10,0,20,10,0,10,10,0,10,20,20,10
4202,Palestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,Iran,130,120,160,150,260,290,360,520,710,-180,390,300,230,190,230,250,30,160,440,520,370
4204,Iraq,70,80,100,190,360,280,250,70,90,130,280,190,130,130,60,70,-10,40,80,70,70
4205,Israel,20,20,50,10,30,0,20,40,10,10,0,0,40,20,0,60,-10,-30,20,60,60
4206,Jordan,0,0,20,40,10,30,20,20,40,10,10,40,30,20,20,40,0,20,10,20,20
4207,Kuwait,10,0,20,20,40,30,40,70,50,10,20,10,0,-30,-10,0,0,50,40,50,90
4208,Lebanon,30,40,40,20,30,10,30,30,50,10,40,30,30,20,30,30,40,30,40,50,30
4211,Oman,40,30,0,30,0,-10,0,-10,10,0,10,90,60,10,0,-80,-10,20,10,40,10
4212,Qatar,10,-10,0,10,10,20,10,10,30,20,10,20,20,20,10,20,10,30,50,60,50
4213,Saudi Arabia,120,110,170,410,360,60,-30,40,30,-10,-50,-80,-110,-90,90,20,-160,40,140,120,90
4214,Syria,0,0,10,20,10,30,20,40,30,30,80,190,230,60,110,70,10,40,80,90,110
4215,Türkiye,40,30,40,40,60,50,50,60,50,20,20,20,50,10,30,60,0,20,110,140,80
4216,Unit Arab Emir,30,60,60,60,90,60,90,90,100,60,70,60,100,100,50,70,40,60,160,240,190
4217,Yemen,0,0,0,10,0,0,0,10,0,0,0,10,10,0,0,10,0,0,0,0,0
5101,Myanmar,110,230,380,510,550,480,200,340,350,170,250,270,250,220,270,190,40,150,310,230,150
5102,Cambodia,20,30,40,50,70,60,40,30,40,70,40,60,70,40,80,70,0,50,70,70,60
5103,Laos,10,10,10,10,20,0,10,20,10,0,10,0,10,10,0,20,0,10,10,20,10
5104,Thailand,250,390,490,570,630,570,420,410,520,420,430,480,540,390,470,430,-30,420,670,370,280
5105,Vietnam,190,250,400,650,640,450,310,390,690,650,530,630,550,420,420,660,-60,440,1 320,1 520,780
5201,Brunei,0,40,20,40,10,10,-20,-10,-10,-10,20,10,10,10,10,10,-10,40,20,20,20
5202,Indonesia,50,90,250,640,670,520,620,370,350,230,280,360,430,370,580,1 050,10,400,1 320,1 170,910
5203,Malaysia,980,1 150,1 400,2 000,1 750,1 450,1 390,1 660,1 580,490,950,1 640,1 530,1 100,270,610,-430,300,750,620,320
5204,Philippines,500,1 000,1 680,2 600,2 400,1 590,2 430,3 690,3 330,2 360,2 250,2 160,1 870,1 360,1 810,1 800,10,2 070,6 610,4 680,3 410
5205,Singapore,720,700,680,640,590,750,990,700,460,210,190,230,360,150,190,90,-180,360,340,420,320
5206,Timor-Leste,10,20,10,-10,20,10,10,10,0,-10,0,-10,-10,0,20,80,-10,170,180,160,170
6101,China,960,1 260,1 600,2 350,2 260,2 020,1 700,1 800,2 110,1 740,1 780,1 650,1 520,1 170,820,830,-1 750,290,2 540,2 650,1 770
6102,Hong Kong,180,120,200,200,130,280,290,230,410,290,130,110,10,-40,20,240,-20,500,660,410,200
6103,Macau,20,20,20,20,10,0,10,-10,0,0,10,-10,10,-10,0,10,0,0,10,10,10
6104,Mongolia,0,10,10,10,30,10,0,10,10,-10,10,20,20,20,40,50,-30,20,490,380,40
6105,Taiwan,70,40,140,510,590,400,950,1 220,1 720,390,-120,-90,-210,-50,-180,-350,-320,100,770,420,150
6201,Japan,350,220,240,60,-50,20,230,180,140,50,90,0,-50,70,90,-20,-160,100,390,360,60
6202,Korea, North,0,0,0,10,0,0,0,0,0,0,10,0,10,0,-10,-10,0,-10,0,0,0
6203,Korea, South,260,570,500,530,430,0,200,450,500,420,220,20,10,-10,-60,-100,-300,150,640,390,120
7101,Bangladesh,110,70,130,140,190,200,120,220,250,310,230,120,120,90,120,200,-40,120,730,1 090,1 420
7102,Bhutan,0,0,10,40,20,10,70,90,80,510,260,150,430,760,1 030,960,-60,600,10 100,7 110,2 380
7103,India,830,1 080,1 680,3 340,5 220,2 800,1 570,3 000,3 430,3 310,3 610,4 040,3 740,3 480,5 110,4 420,-660,2 220,8 150,6 960,5 390
7104,Maldives,20,-10,0,30,10,10,10,0,10,20,10,-10,0,10,10,20,0,0,20,0,-10
7105,Nepal,10,20,80,180,410,150,20,100,210,430,300,430,590,510,780,630,-80,600,1 710,1 490,1 300
7106,Pakistan,90,110,160,190,290,350,370,550,620,650,610,590,520,620,670,710,-60,530,2 730,2 470,1 350
7107,Sri Lanka,180,250,340,550,630,530,290,600,760,550,370,240,260,210,540,780,-80,410,1 350,1 540,1 130
7201,Afghanistan,140,200,230,180,440,770,290,170,230,340,290,220,290,290,280,350,140,300,530,800,580
7202,Armenia,0,0,0,10,0,0,0,0,10,0,0,0,0,10,10,0,0,10,0,0,0
7203,Azerbaijan,0,0,10,0,10,0,10,0,10,10,0,0,0,0,10,0,-10,10,20,10,10
7204,Georgia,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,10,10,10,10
7205,Kazakhstan,10,0,10,10,20,20,20,10,20,20,20,10,0,0,10,40,0,40,40,40,40
7206,Kyrgyzstan,10,0,0,10,0,10,0,10,0,0,0,0,0,0,10,0,0,0,10,10,0
7207,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
7211,Uzbekistan,10,0,10,10,20,10,10,10,20,10,10,0,10,0,0,10,-10,10,10,30,20
8101,Bermuda,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,Canada,150,260,280,250,150,150,250,340,90,-10,0,50,-10,80,100,180,-40,40,250,260,140
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,USA,270,360,280,380,490,510,850,1 260,650,-30,-250,-360,20,90,70,260,-10,20,370,320,300
8201,Argentina,10,0,10,20,20,30,10,30,40,50,40,30,20,20,110,90,-40,190,700,170,-60
8202,Bolivia,0,10,0,0,10,0,0,10,0,0,0,10,0,0,0,10,0,0,20,10,0
8203,Brazil,110,210,270,400,260,100,130,290,250,420,290,530,450,260,270,220,-30,270,1 050,720,230
8204,Chile,20,20,70,50,30,0,40,110,30,-10,-10,20,10,70,80,80,-10,160,400,200,40
8205,Colombia,20,30,90,120,190,100,70,120,170,120,130,120,200,180,280,360,-70,90,1 530,590,-230
8206,Ecuador,0,0,0,10,0,0,10,10,10,0,10,10,-10,10,10,20,0,10,80,90,20
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,Paraguay,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
8213,Peru,20,30,60,50,70,20,50,50,30,20,10,0,0,30,30,50,0,30,220,120,70
8214,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,Uruguay,0,-10,10,0,0,0,0,10,0,0,10,0,10,10,20,10,0,10,50,20,-10
8216,Venezuela,-10,30,30,50,80,70,70,70,50,0,50,30,20,20,10,30,0,10,100,60,40
8299,S America, nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,Costa Rica,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
8303,El Salvador,-10,0,10,20,10,20,10,10,-10,10,0,0,0,0,0,0,0,0,30,0,-10
8304,Guatemala,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,30,10,0
8305,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0
8306,Mexico,20,10,20,20,30,30,20,40,40,10,30,10,0,20,40,20,-10,10,70,50,50
8307,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
8308,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,Bahamas,0,0,0,10,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0
8405,Barbados,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,Cayman Islands,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,Cuba,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,10,10,10,0
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,Dominican Rep,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,10,10,10
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,Jamaica,10,0,0,0,0,0,10,0,20,10,20,-10,10,0,10,10,0,0,20,0,10
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,Puerto Rico,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,St Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,Trinidad/Tobago,0,20,20,0,20,10,10,10,30,30,0,-10,0,10,10,20,-10,0,10,20,30
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,Virgin Is, Brit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,Virgin Is, US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Burkina Faso,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
9103,Cameroon,0,0,0,10,0,10,10,10,10,10,0,10,10,0,0,0,0,0,10,10,10
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
9105,Cent Africa Rep,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,Congo, Rep,90,20,30,20,20,10,10,30,0,10,10,0,10,0,10,10,0,0,10,10,0
9108,Congo, Dem Rep,20,50,130,110,50,50,40,50,40,40,40,50,30,10,60,30,0,10,20,70,50
9111,Cote d'Ivoire,30,0,10,10,10,10,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
9114,Gambia,0,0,0,0,0,0,0,10,0,0,0,-10,0,0,0,0,0,0,0,0,0
9115,Ghana,20,40,50,70,50,50,40,110,70,50,80,70,60,40,40,60,10,80,320,330,240
9116,Guinea,30,20,40,10,20,10,20,10,10,10,0,0,20,0,0,0,0,0,10,0,0
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,Liberia,150,100,130,60,60,50,20,20,20,20,0,10,10,10,10,-10,0,20,10,20,0
9121,Mali,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
9122,Mauritania,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Nigeria,30,40,70,70,120,80,80,110,110,160,160,180,230,70,60,70,-10,70,270,270,180
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,Senegal,0,0,0,50,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,10,0
9127,Sierra Leone,130,60,90,50,20,30,20,20,20,20,10,10,10,10,10,10,10,20,10,10,0
9128,Togo,0,0,10,20,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
9201,Angola,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
9202,Botswana,10,0,20,20,10,0,0,10,30,20,0,10,10,20,20,10,-10,0,30,50,30
9203,Burundi,30,60,70,60,80,20,20,10,0,0,20,10,10,10,0,10,10,10,20,20,20
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,Djibouti,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,Eritrea,10,40,30,20,40,30,20,50,10,30,40,40,40,50,40,100,0,0,40,20,40
9207,Ethiopia,80,40,90,70,130,100,90,140,50,70,90,100,120,80,40,100,10,60,50,110,110
9208,Kenya,230,260,360,330,360,270,150,210,220,190,250,350,490,260,180,160,-30,320,1 050,1 060,400
9211,Lesotho,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,Madagascar,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,10,0,-10,0,10,0
9213,Malawi,30,20,0,20,30,20,10,20,10,0,-10,10,10,0,10,10,-10,20,30,20,10
9214,Mauritius,110,150,260,650,900,160,-30,110,140,160,210,280,170,50,160,150,-50,120,270,300,160
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,Mozambique,10,0,10,10,20,0,10,0,0,0,10,-10,10,10,10,10,0,0,30,20,10
9217,Namibia,20,30,20,30,30,20,20,20,40,-10,-10,20,0,10,20,30,10,0,50,30,20
9218,Reunion,0,10,0,20,10,0,0,10,10,0,0,0,10,-10,10,0,-10,10,0,0,10
9221,Rwanda,20,30,20,20,20,10,0,10,10,20,0,10,10,0,10,0,0,10,0,20,20
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,Seychelles,50,40,50,50,-10,-20,10,10,10,0,0,0,10,0,0,0,0,10,10,0,0
9224,Somalia,40,40,80,80,120,50,90,100,90,20,70,30,0,-10,-10,-20,0,20,20,50,10
9225,South Africa,1 630,2 680,2 670,3 490,4 160,1 680,2 100,2 530,1 960,1 120,850,760,850,780,1 060,1 180,360,1 060,2 210,2 460,1 560
9226,Eswatini,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
9227,Tanzania,40,100,90,80,70,20,40,40,40,10,0,0,20,0,20,10,10,10,30,20,10
9228,Uganda,50,40,70,40,30,40,40,20,20,20,30,10,10,20,10,20,0,10,10,50,40
9231,Zambia,100,110,200,220,170,90,10,60,60,30,30,30,20,30,30,100,10,140,260,270,210
9232,Zimbabwe,580,670,830,1 270,1 040,420,290,520,480,360,300,290,250,150,230,320,50,270,800,870,640
9299,S & E Afr, nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,
,Total Australian-born,-1 510,-1 040,-1 130,-1 000,120,-350,-240,-840,-910,-2 760,-2 870,-3 290,-2 630,-2 000,-1 240,2 050,350,-1 290,-2 510,-1 950,-2 010
,Total overseas-born,20 700,26 550,32 510,42 170,44 210,29 220,36 660,51 620,43 050,21 510,16 940,14 910,14 640,13 980,18 720,23 110,-5 420,17 000,69 250,61 220,42 420
,,,,,,,,,,,,,,,,,,,,,,
