Table 1.8 Net overseas migration by country of birth, Northern Territory, 2004-05 to 2024-25(a)(b),,,,,,,,,,,,,,,,,,,,,,
SACC code(c),Country of birth(c),2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25(d)
2405,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,Norway,0,0,0,0,0,0,0,10,0,0,0,0,0,-10,0,0,0,0,0,0,0
2407,Sweden,10,0,0,-10,10,-10,-10,0,10,10,0,10,-10,-10,0,10,0,0,0,0,0
2408,Aland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,Italy,20,20,30,10,10,20,0,20,60,50,0,0,10,-10,0,0,-20,0,50,30,100
3105,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,Portugal,10,-10,0,10,10,0,10,10,10,10,0,0,0,10,0,0,0,0,0,0,0
3107,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,Spain,-10,0,10,0,10,10,0,0,20,0,-10,10,0,0,10,10,0,0,10,10,10
3201,Albania,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3202,Bosnia/Herzegov,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,Cyprus,0,0,0,0,0,0,0,10,10,10,10,0,-10,0,0,0,0,0,0,0,0
3206,North Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,Greece,30,20,30,-10,10,90,70,150,190,120,30,10,-30,-80,-60,-40,-50,-40,-20,-20,0
3208,Moldova,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3211,Romania,10,0,0,0,0,0,0,10,10,10,0,0,10,0,0,0,-10,0,0,0,0
3212,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,Serbia,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
3216,Kosovo,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
3301,Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,Czechia,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0
3303,Estonia,0,0,0,0,20,-10,-10,30,20,30,-10,-20,-10,0,-10,-10,0,0,10,10,0
3304,Hungary,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0
3305,Latvia,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3306,Lithuania,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
3307,Poland,10,-10,10,0,0,0,10,0,10,0,10,0,10,0,0,0,0,0,10,0,0
3308,Russia,0,0,0,0,0,0,0,10,10,10,0,10,10,10,10,0,-10,10,10,0,0
3311,Slovakia,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3312,Ukraine,0,0,0,0,0,10,0,10,10,10,10,0,10,10,0,0,0,10,10,10,0
4101,Algeria,0,-10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
4102,Egypt,0,10,10,0,-10,10,0,10,0,10,0,0,10,10,10,10,0,10,20,20,10
4103,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,Sudan,60,40,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,10,20
4106,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
4201,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,Palestine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,Iran,0,0,0,0,0,0,10,20,230,-10,40,0,0,0,10,10,-10,30,20,10,20
4204,Iraq,0,10,0,0,0,0,0,0,10,10,10,0,30,0,0,-10,0,0,0,0,0
4205,Israel,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,-10,0,0,0,0
4206,Jordan,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
4207,Kuwait,0,0,0,10,0,10,0,0,10,0,10,0,0,0,0,0,0,10,10,20,40
4208,Lebanon,0,0,10,0,10,0,10,10,0,10,10,-10,0,0,0,0,0,0,0,10,0
4211,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,10,0,20
4213,Saudi Arabia,0,0,10,10,10,10,10,10,10,0,0,10,0,0,0,0,0,10,20,20,30
4214,Syria,0,0,0,0,0,0,0,0,0,0,10,0,50,20,20,0,0,0,0,0,0
4215,Türkiye,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10,10,10
4216,Unit Arab Emir,0,0,0,0,10,0,0,10,10,0,-10,20,10,0,0,10,0,10,10,20,30
4217,Yemen,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,Myanmar,0,0,0,30,40,20,20,20,50,0,0,10,10,10,10,0,10,10,10,30,20
5102,Cambodia,0,10,0,10,0,10,10,20,10,20,0,10,10,10,10,10,0,0,10,10,10
5103,Laos,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
5104,Thailand,20,30,40,100,50,40,40,50,60,80,70,60,90,40,20,40,-20,60,100,40,30
5105,Vietnam,20,20,30,30,50,50,60,30,150,-10,50,30,-20,80,90,80,10,180,240,180,60
5201,Brunei,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,Indonesia,-90,-450,-450,-10,40,20,10,-10,10,-250,50,110,170,120,170,60,-10,40,270,260,130
5203,Malaysia,10,10,40,30,30,20,10,20,20,30,10,-10,30,20,20,-10,0,20,10,30,30
5204,Philippines,120,90,360,400,500,400,350,610,630,450,490,440,430,300,340,200,10,200,650,450,320
5205,Singapore,40,20,60,50,-10,0,30,30,70,-10,-40,30,0,-30,0,-80,-20,60,-10,0,10
5206,Timor-Leste,0,60,-40,0,0,20,10,30,0,20,-20,20,10,-10,20,70,-10,50,150,80,40
6101,China,20,30,100,160,170,90,50,80,130,110,60,120,190,160,90,-40,-60,80,190,130,110
6102,Hong Kong,0,0,10,10,10,10,10,10,30,20,-10,-10,0,0,10,10,0,30,110,40,30
6103,Macau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0
6105,Taiwan,10,10,30,120,110,40,40,90,180,50,-80,-70,-20,-40,-30,-40,-20,10,50,40,0
6201,Japan,160,130,100,30,10,0,40,-10,60,90,80,50,30,-180,-90,-40,-30,-10,20,20,10
6202,Korea, North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,Korea, South,0,10,20,0,-10,-40,-30,40,10,0,-10,30,10,-10,-20,-40,-20,0,20,10,10
7101,Bangladesh,-10,10,10,10,10,10,30,20,80,50,70,60,60,50,40,30,0,70,160,260,180
7102,Bhutan,0,0,0,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,30,20,20
7103,India,50,100,130,160,200,170,140,360,320,280,370,360,410,310,290,380,-30,320,630,480,890
7104,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7105,Nepal,0,10,30,20,50,20,20,50,90,80,170,220,200,170,210,170,-40,190,470,420,310
7106,Pakistan,-10,0,10,20,10,20,10,30,50,30,40,40,50,60,60,30,-10,100,300,140,100
7107,Sri Lanka,0,10,30,30,20,20,20,40,40,30,80,60,60,90,130,60,0,80,200,140,160
7201,Afghanistan,0,0,10,0,30,10,10,30,50,10,0,0,0,0,0,10,0,660,0,20,10
7202,Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
7206,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102,Canada,10,30,0,-10,0,0,0,40,40,10,120,-110,50,-10,-10,-70,-20,-10,0,10,20
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,USA,0,70,-100,-20,-100,-90,-30,90,250,0,530,-360,50,70,-220,-390,10,-70,20,20,80
8201,Argentina,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,0,20,30,20,0
8202,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8203,Brazil,0,-10,10,10,10,10,10,10,10,10,0,10,0,20,0,0,0,0,20,20,20
8204,Chile,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,20,10,0
8205,Colombia,0,0,0,0,10,0,0,10,0,10,-10,10,10,10,10,0,0,0,40,20,0
8206,Ecuador,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213,Peru,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,10,20,10
8214,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216,Venezuela,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
8299,S America, nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8303,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,Guatemala,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,Mexico,0,0,0,0,0,0,0,10,10,10,0,10,0,0,-10,0,10,0,0,10,0
8307,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8405,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,Dominican Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,Jamaica,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,St Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,Trinidad/Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,Virgin Is, Brit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,Virgin Is, US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8434,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,Cameroon,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,Congo, Rep,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,Congo, Dem Rep,0,0,40,20,10,20,10,20,10,40,10,30,10,20,40,40,0,0,10,60,10
9111,Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,Gambia,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,Ghana,0,10,0,0,10,10,10,0,10,0,10,0,10,10,0,0,0,0,10,10,10
9116,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,Liberia,20,20,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Nigeria,-10,0,0,20,10,10,10,10,10,30,40,50,10,20,20,20,0,30,30,50,50
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,Sierra Leone,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9128,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9202,Botswana,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0
9203,Burundi,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
9207,Ethiopia,10,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,20
9208,Kenya,0,20,10,0,10,20,0,10,0,10,10,10,10,10,20,20,0,20,30,50,20
9211,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,Malawi,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0
9214,Mauritius,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,Mozambique,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
9217,Namibia,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,Rwanda,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,Somalia,10,10,30,0,10,10,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0
9225,South Africa,40,50,60,80,140,70,70,70,70,40,40,40,70,20,80,70,10,80,70,110,90
9226,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9227,Tanzania,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0
9228,Uganda,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,10,10
9231,Zambia,0,0,10,10,10,10,10,0,10,0,0,10,0,0,0,0,0,0,0,10,10
9232,Zimbabwe,30,80,90,70,70,40,20,40,60,30,30,30,20,20,30,10,10,20,40,50,90
9299,S & E Afr, nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,
,Total Australian-born,-180,-270,-10,-160,-10,-130,-250,-100,-70,-210,-150,-230,-200,-300,-340,-160,-60,-130,-250,-280,-240
,Total overseas-born,1 190,910,1 170,1 790,2 110,1 360,1 350,3 430,4 420,1 960,2 500,1 280,2 040,1 060,1 280,450,-360,2 990,4 710,4 050,3 850
,,,,,,,,,,,,,,,,,,,,,,
,Total,1 010,640,1 150,1 620,2 100,1 230,1 100,3 330,4 350,1 750,2 350,1 050,1 850,760,930,290,-420,2 850,4 470,3 770,3 610
,,,,,,,,,,,,,,,,,,,,,,
© Commonwealth of Australia 2025,,,,,,,,,,,,,,,,,,,,,,
